OA Code,LA Name,Region Name,OAC11UK0039
E00047626,Birmingham,West Midlands,17.2131147540984,
E00046679,Birmingham,West Midlands,24.6428571428571,
E00046496,Birmingham,West Midlands,14.2241379310345,
E00047623,Birmingham,West Midlands,6.08695652173913,
E00045697,Birmingham,West Midlands,12.9032258064516,
E00046417,Birmingham,West Midlands,15.2224824355972,
E00045616,Birmingham,West Midlands,60.8333333333333,
E00047620,Birmingham,West Midlands,23.0769230769231,
E00047621,Birmingham,West Midlands,17.056856187291,
E00045696,Birmingham,West Midlands,15.5688622754491,
E00046414,Birmingham,West Midlands,18.9075630252101,
E00047628,Birmingham,West Midlands,18.9320388349515,
E00047629,Birmingham,West Midlands,19.1056910569106,
E00045381,Birmingham,West Midlands,14.5098039215686,
E00045306,Birmingham,West Midlands,20.3065134099617,
E00045387,Birmingham,West Midlands,40.2826855123675,
E00045695,Birmingham,West Midlands,20.3187250996016,
E00045614,Birmingham,West Midlands,62.987012987013,
E00045382,Birmingham,West Midlands,40.1826484018265,
E00045307,Birmingham,West Midlands,12.972972972973,
E00045300,Birmingham,West Midlands,15.5737704918033,
E00045386,Birmingham,West Midlands,37.2822299651568,
E00047358,Birmingham,West Midlands,16.793893129771,
E00047276,Birmingham,West Midlands,6.84931506849315,
E00047277,Birmingham,West Midlands,17.8571428571429,
E00047275,Birmingham,West Midlands,21.2230215827338,
E00045380,Birmingham,West Midlands,21.7194570135747,
E00047272,Birmingham,West Midlands,10.6060606060606,
E00045304,Birmingham,West Midlands,9.62566844919786,
E00045385,Birmingham,West Midlands,12.0772946859903,
E00047273,Birmingham,West Midlands,12.7572016460905,
E00045301,Birmingham,West Midlands,19.5020746887967,
E00047270,Birmingham,West Midlands,15.625,
E00047359,Birmingham,West Midlands,23.0283911671924,
E00045305,Birmingham,West Midlands,21.1538461538462,
E00047271,Birmingham,West Midlands,18.1451612903226,
E00045384,Birmingham,West Midlands,12.85140562249,
E00045225,Birmingham,West Midlands,13.1455399061033,
E00045302,Birmingham,West Midlands,13.125,
E00045226,Birmingham,West Midlands,12.7551020408163,
E00045222,Birmingham,West Midlands,22.7272727272727,
E00045266,Birmingham,West Midlands,8.69565217391304,
E00045383,Birmingham,West Midlands,16.9675090252708,
E00045303,Birmingham,West Midlands,15.3061224489796,
E00045264,Birmingham,West Midlands,14.2259414225941,
E00045223,Birmingham,West Midlands,9.83606557377049,
E00045265,Birmingham,West Midlands,7.6,
E00046252,Birmingham,West Midlands,28.6307053941909,
E00045220,Birmingham,West Midlands,9.48275862068965,
E00046253,Birmingham,West Midlands,13.1707317073171,
E00045262,Birmingham,West Midlands,7.28744939271255,
E00045263,Birmingham,West Midlands,7.10659898477157,
E00045221,Birmingham,West Midlands,12.5,
E00045261,Birmingham,West Midlands,9,
E00045269,Birmingham,West Midlands,22.7106227106227,
E00046250,Birmingham,West Midlands,9.01287553648069,
E00046297,Birmingham,West Midlands,20.5992509363296,
E00045776,Birmingham,West Midlands,21.2389380530973,
E00046256,Birmingham,West Midlands,11.9170984455959,
E00046257,Birmingham,West Midlands,16.7857142857143,
E00046216,Birmingham,West Midlands,8.45771144278607,
E00046254,Birmingham,West Midlands,10.6122448979592,
E00046255,Birmingham,West Midlands,21.8181818181818,
E00045777,Birmingham,West Midlands,27.5229357798165,
E00045774,Birmingham,West Midlands,13.9013452914798,
E00045775,Birmingham,West Midlands,13.4146341463415,
E00047713,Birmingham,West Midlands,43.1734317343173,
E00045772,Birmingham,West Midlands,28.2685512367491,
E00045773,Birmingham,West Midlands,29.6875,
E00045771,Birmingham,West Midlands,11.3445378151261,
E00046726,Birmingham,West Midlands,20,
E00047792,Birmingham,West Midlands,25.6704980842912,
E00046727,Birmingham,West Midlands,45.1612903225806,
E00045770,Birmingham,West Midlands,9.43396226415094,
E00047710,Birmingham,West Midlands,25.3456221198157,
E00175612,Birmingham,West Midlands,17.8294573643411,
E00175692,Birmingham,West Midlands,20.6896551724138,
E00046724,Birmingham,West Midlands,13.0952380952381,
E00046725,Birmingham,West Midlands,11.3445378151261,
E00047791,Birmingham,West Midlands,29.4372294372294,
E00045778,Birmingham,West Midlands,16.8141592920354,
E00175613,Birmingham,West Midlands,11.2745098039216,
E00175691,Birmingham,West Midlands,40,
E00047711,Birmingham,West Midlands,32.7188940092166,
E00175610,Birmingham,West Midlands,61.8421052631579,
E00175611,Birmingham,West Midlands,20.2702702702703,
E00175690,Birmingham,West Midlands,36.2244897959184,
E00046722,Birmingham,West Midlands,15.7706093189964,
E00045779,Birmingham,West Midlands,10.7883817427386,
E00046723,Birmingham,West Midlands,18.8976377952756,
E00046720,Birmingham,West Midlands,22.5882352941176,
E00047716,Birmingham,West Midlands,26.4864864864865,
E00175697,Birmingham,West Midlands,39.9103139013453,
E00175616,Birmingham,West Midlands,69.7115384615385,
E00047790,Birmingham,West Midlands,48.8372093023256,
E00175617,Birmingham,West Midlands,56.4814814814815,
E00047797,Birmingham,West Midlands,32.3383084577114,
E00047796,Birmingham,West Midlands,33.3333333333333,
E00047717,Birmingham,West Midlands,35.973597359736,
E00175696,Birmingham,West Midlands,28.448275862069,
E00047718,Birmingham,West Midlands,37.3417721518987,
E00175614,Birmingham,West Midlands,19.5652173913043,
E00175695,Birmingham,West Midlands,45.7983193277311,
E00047714,Birmingham,West Midlands,38.2022471910112,
E00047795,Birmingham,West Midlands,37.5,
E00047799,Birmingham,West Midlands,36.6279069767442,
E00047715,Birmingham,West Midlands,29.045643153527,
E00047794,Birmingham,West Midlands,20.6225680933852,
E00175615,Birmingham,West Midlands,30.2547770700637,
E00175618,Birmingham,West Midlands,62.7906976744186,
E00046728,Birmingham,West Midlands,21.4634146341463,
E00047719,Birmingham,West Midlands,35.8851674641148,
E00047712,Birmingham,West Midlands,31.1224489795918,
E00047793,Birmingham,West Midlands,27.8947368421053,
E00175699,Birmingham,West Midlands,56.2790697674419,
E00175698,Birmingham,West Midlands,34.9206349206349,
E00047798,Birmingham,West Midlands,29.2307692307692,
E00175619,Birmingham,West Midlands,62.5514403292181,
E00046729,Birmingham,West Midlands,46.6666666666667,
E00045966,Birmingham,West Midlands,17.1195652173913,
E00045613,Birmingham,West Midlands,63.7096774193548,
E00045691,Birmingham,West Midlands,19.3050193050193,
E00045610,Birmingham,West Midlands,50,
E00045694,Birmingham,West Midlands,19.7718631178707,
E00045615,Birmingham,West Midlands,69.3548387096774,
E00045967,Birmingham,West Midlands,19.5718654434251,
E00045693,Birmingham,West Midlands,18.2978723404255,
E00045612,Birmingham,West Midlands,66.2222222222222,
E00045690,Birmingham,West Midlands,21.0659898477157,
E00045611,Birmingham,West Midlands,42.5742574257426,
E00045965,Birmingham,West Midlands,21.0031347962382,
E00045618,Birmingham,West Midlands,16,
E00045699,Birmingham,West Midlands,24.812030075188,
E00045692,Birmingham,West Midlands,20.125786163522,
E00175802,Birmingham,West Midlands,10.2857142857143,
E00045963,Birmingham,West Midlands,21.8666666666667,
E00045962,Birmingham,West Midlands,23.9864864864865,
E00048131,Birmingham,West Midlands,14.0077821011673,
E00175803,Birmingham,West Midlands,17.9487179487179,
E00046138,Birmingham,West Midlands,12.9186602870813,
E00046866,Birmingham,West Midlands,18.8679245283019,
E00047908,Birmingham,West Midlands,38.2456140350877,
E00046867,Birmingham,West Midlands,24.0740740740741,
E00175800,Birmingham,West Midlands,48.8439306358381,
E00046864,Birmingham,West Midlands,20.532319391635,
E00047989,Birmingham,West Midlands,9.88023952095808,
E00175801,Birmingham,West Midlands,31.4685314685315,
E00047909,Birmingham,West Midlands,37.9310344827586,
E00047988,Birmingham,West Midlands,10.4477611940298,
E00046865,Birmingham,West Midlands,22.6351351351351,
E00046862,Birmingham,West Midlands,29.3859649122807,
E00046042,Birmingham,West Midlands,59.7457627118644,
E00046863,Birmingham,West Midlands,18.1034482758621,
E00046860,Birmingham,West Midlands,27.1966527196653,
E00048138,Birmingham,West Midlands,16.5853658536585,
E00048139,Birmingham,West Midlands,14.8936170212766,
E00048046,Birmingham,West Midlands,7.86240786240786,
E00047036,Birmingham,West Midlands,12.5475285171103,
E00046046,Birmingham,West Midlands,60.6060606060606,
E00046047,Birmingham,West Midlands,54.1463414634146,
E00047857,Birmingham,West Midlands,15.2284263959391,
E00046045,Birmingham,West Midlands,57.3333333333333,
E00047856,Birmingham,West Midlands,18.2222222222222,
E00048040,Birmingham,West Midlands,6.66666666666667,
E00046043,Birmingham,West Midlands,67.3758865248227,
E00047851,Birmingham,West Midlands,15.2892561983471,
E00047037,Birmingham,West Midlands,20.1954397394137,
E00045883,Birmingham,West Midlands,24.0816326530612,
E00048047,Birmingham,West Midlands,12.4277456647399,
E00045803,Birmingham,West Midlands,19.2182410423453,
E00045882,Birmingham,West Midlands,32.6153846153846,
E00048041,Birmingham,West Midlands,10.1369863013699,
E00047034,Birmingham,West Midlands,17.5,
E00047854,Birmingham,West Midlands,13.6150234741784,
E00047035,Birmingham,West Midlands,29.3963254593176,
E00047032,Birmingham,West Midlands,13.6627906976744,
E00045800,Birmingham,West Midlands,12.7049180327869,
E00045881,Birmingham,West Midlands,29.2753623188406,
E00046040,Birmingham,West Midlands,56.3025210084034,
E00045880,Birmingham,West Midlands,13.4328358208955,
E00045801,Birmingham,West Midlands,9.23076923076923,
E00046049,Birmingham,West Midlands,53.0612244897959,
E00047033,Birmingham,West Midlands,12.6811594202899,
E00048044,Birmingham,West Midlands,7.31707317073171,
E00045806,Birmingham,West Midlands,14.2857142857143,
E00047038,Birmingham,West Midlands,18.6046511627907,
E00047039,Birmingham,West Midlands,20.2090592334495,
E00047855,Birmingham,West Midlands,26.3598326359833,
E00045808,Birmingham,West Midlands,10.1960784313725,
E00045887,Birmingham,West Midlands,26.4808362369338,
E00046041,Birmingham,West Midlands,63.0630630630631,
E00047030,Birmingham,West Midlands,14.9321266968326,
E00045886,Birmingham,West Midlands,15.6934306569343,
E00045889,Birmingham,West Midlands,32.0588235294118,
E00048045,Birmingham,West Midlands,12.6436781609195,
E00045809,Birmingham,West Midlands,10.8247422680412,
E00045807,Birmingham,West Midlands,23.0508474576271,
E00047031,Birmingham,West Midlands,24.3243243243243,
E00045888,Birmingham,West Midlands,23.134328358209,
E00047852,Birmingham,West Midlands,23.1046931407942,
E00047858,Birmingham,West Midlands,40.5797101449275,
E00045804,Birmingham,West Midlands,6.95652173913043,
E00045885,Birmingham,West Midlands,34.0501792114695,
E00047346,Birmingham,West Midlands,8.45588235294118,
E00047347,Birmingham,West Midlands,14.6718146718147,
E00048048,Birmingham,West Midlands,10.2362204724409,
E00048042,Birmingham,West Midlands,14.2028985507246,
E00047859,Birmingham,West Midlands,28.6343612334802,
E00045805,Birmingham,West Midlands,13.2780082987552,
E00045884,Birmingham,West Midlands,14.3459915611814,
E00047344,Birmingham,West Midlands,8.13008130081301,
E00047345,Birmingham,West Midlands,7.56972111553785,
E00047342,Birmingham,West Midlands,12.7906976744186,
E00046869,Birmingham,West Midlands,18.5964912280702,
E00047340,Birmingham,West Midlands,14.4486692015209,
E00045336,Birmingham,West Midlands,17.1428571428571,
E00045802,Birmingham,West Midlands,16.4705882352941,
E00047853,Birmingham,West Midlands,37.9928315412186,
E00045330,Birmingham,West Midlands,10.077519379845,
E00045337,Birmingham,West Midlands,11.5555555555556,
E00048043,Birmingham,West Midlands,7.75193798449612,
E00047348,Birmingham,West Midlands,10.6382978723404,
E00047349,Birmingham,West Midlands,18.9759036144578,
E00045331,Birmingham,West Midlands,10.4247104247104,
E00045338,Birmingham,West Midlands,15.0684931506849,
E00047850,Birmingham,West Midlands,21.2765957446809,
E00045339,Birmingham,West Midlands,10.472972972973,
E00045335,Birmingham,West Midlands,9.73451327433628,
E00045332,Birmingham,West Midlands,16.4502164502165,
E00045244,Birmingham,West Midlands,14.1176470588235,
E00045333,Birmingham,West Midlands,15.6363636363636,
E00046231,Birmingham,West Midlands,13.5646687697161,
E00045246,Birmingham,West Midlands,15.0684931506849,
E00045430,Birmingham,West Midlands,15.1898734177215,
E00046238,Birmingham,West Midlands,20.2764976958525,
E00045245,Birmingham,West Midlands,13.2183908045977,
E00046239,Birmingham,West Midlands,42.7509293680297,
E00046546,Birmingham,West Midlands,44.1558441558442,
E00045243,Birmingham,West Midlands,10.9195402298851,
E00046547,Birmingham,West Midlands,35.7357357357357,
E00047530,Birmingham,West Midlands,21.3953488372093,
E00045240,Birmingham,West Midlands,22.8395061728395,
E00047531,Birmingham,West Midlands,28.4153005464481,
E00047538,Birmingham,West Midlands,46.5346534653465,
E00046544,Birmingham,West Midlands,38.6266094420601,
E00046545,Birmingham,West Midlands,56.8464730290456,
E00045241,Birmingham,West Midlands,9.72222222222222,
E00046542,Birmingham,West Midlands,42.6160337552743,
E00046543,Birmingham,West Midlands,59.349593495935,
E00047539,Birmingham,West Midlands,24.2307692307692,
E00046236,Birmingham,West Midlands,12.9411764705882,
E00047446,Birmingham,West Midlands,8.51063829787234,
E00045432,Birmingham,West Midlands,13.8392857142857,
E00046540,Birmingham,West Midlands,47.3076923076923,
E00046541,Birmingham,West Midlands,50.9803921568627,
E00046237,Birmingham,West Midlands,23.0769230769231,
E00047536,Birmingham,West Midlands,43.3691756272401,
E00047537,Birmingham,West Midlands,19.2727272727273,
E00047447,Birmingham,West Midlands,14.0056022408964,
E00046234,Birmingham,West Midlands,9.22330097087379,
E00047444,Birmingham,West Midlands,17.3913043478261,
E00047445,Birmingham,West Midlands,16.358024691358,
E00047534,Birmingham,West Midlands,18.3976261127596,
E00046548,Birmingham,West Midlands,38.1443298969072,
E00046235,Birmingham,West Midlands,25.5244755244755,
E00047532,Birmingham,West Midlands,29.0502793296089,
E00046549,Birmingham,West Midlands,39.63133640553,
E00047442,Birmingham,West Midlands,17.1270718232044,
E00047443,Birmingham,West Midlands,14.4200626959248,
E00046232,Birmingham,West Midlands,19.5876288659794,
E00047440,Birmingham,West Midlands,16.7420814479638,
E00047533,Birmingham,West Midlands,28.3464566929134,
E00045249,Birmingham,West Midlands,13.302752293578,
E00045438,Birmingham,West Midlands,39.1489361702128,
E00047441,Birmingham,West Midlands,17.4863387978142,
E00046233,Birmingham,West Midlands,49.8452012383901,
E00045436,Birmingham,West Midlands,32.8828828828829,
E00045439,Birmingham,West Midlands,44.7826086956522,
E00045437,Birmingham,West Midlands,24.8756218905473,
E00046230,Birmingham,West Midlands,22.6495726495727,
E00047448,Birmingham,West Midlands,14.7398843930636,
E00175742,Birmingham,West Midlands,32.3529411764706,
E00175749,Birmingham,West Midlands,8.02139037433155,
E00175743,Birmingham,West Midlands,50.462962962963,
E00175740,Birmingham,West Midlands,32.3651452282158,
E00045434,Birmingham,West Midlands,17.2,
E00047449,Birmingham,West Midlands,13.1034482758621,
E00045435,Birmingham,West Midlands,10.7142857142857,
E00175741,Birmingham,West Midlands,30.0884955752212,
E00046732,Birmingham,West Midlands,14.5522388059702,
E00175746,Birmingham,West Midlands,13.4615384615385,
E00175747,Birmingham,West Midlands,27.9620853080569,
E00045746,Birmingham,West Midlands,9.15032679738562,
E00045747,Birmingham,West Midlands,19.5061728395062,
E00045749,Birmingham,West Midlands,23.2974910394265,
E00045744,Birmingham,West Midlands,16.2162162162162,
E00045745,Birmingham,West Midlands,14.6788990825688,
E00175744,Birmingham,West Midlands,14.8148148148148,
E00175745,Birmingham,West Midlands,17.0940170940171,
E00175748,Birmingham,West Midlands,59.3607305936073,
E00046733,Birmingham,West Midlands,13.8248847926267,
E00046646,Birmingham,West Midlands,11.890243902439,
E00045742,Birmingham,West Midlands,29.045643153527,
E00045743,Birmingham,West Midlands,24.5791245791246,
E00046730,Birmingham,West Midlands,46.9178082191781,
E00045740,Birmingham,West Midlands,27.0742358078603,
E00045741,Birmingham,West Midlands,27.6381909547739,
E00046647,Birmingham,West Midlands,11.0132158590308,
E00046644,Birmingham,West Midlands,12.2881355932203,
E00046731,Birmingham,West Midlands,51.4056224899598,
E00046645,Birmingham,West Midlands,8.45070422535211,
E00046736,Birmingham,West Midlands,21.455938697318,
E00046737,Birmingham,West Midlands,23.2673267326733,
E00046642,Birmingham,West Midlands,12.624584717608,
E00046738,Birmingham,West Midlands,34.6303501945525,
E00046643,Birmingham,West Midlands,15.1851851851852,
E00046640,Birmingham,West Midlands,12.568306010929,
E00046641,Birmingham,West Midlands,16.4670658682635,
E00047636,Birmingham,West Midlands,24.0566037735849,
E00047637,Birmingham,West Midlands,18,
E00046734,Birmingham,West Midlands,25.4807692307692,
E00046735,Birmingham,West Midlands,43.7007874015748,
E00045748,Birmingham,West Midlands,16.015625,
E00047638,Birmingham,West Midlands,22.0689655172414,
E00047639,Birmingham,West Midlands,16.2878787878788,
E00047635,Birmingham,West Midlands,19.53125,
E00046739,Birmingham,West Midlands,23.5915492957746,
E00046648,Birmingham,West Midlands,12.8378378378378,
E00047632,Birmingham,West Midlands,21.9047619047619,
E00047166,Birmingham,West Midlands,16.5775401069519,
E00047164,Birmingham,West Midlands,9.30232558139535,
E00047165,Birmingham,West Midlands,9.58333333333333,
E00047168,Birmingham,West Midlands,6.63716814159292,
E00047162,Birmingham,West Midlands,9.87654320987654,
E00045976,Birmingham,West Midlands,64.8535564853556,
E00046649,Birmingham,West Midlands,16.4133738601824,
E00047633,Birmingham,West Midlands,23.7918215613383,
E00047630,Birmingham,West Midlands,21.4788732394366,
E00047163,Birmingham,West Midlands,7.69230769230769,
E00045154,Birmingham,West Midlands,23.1404958677686,
E00045977,Birmingham,West Midlands,55.3784860557769,
E00047160,Birmingham,West Midlands,10,
E00047631,Birmingham,West Midlands,28.8590604026846,
E00046926,Birmingham,West Midlands,60.5128205128205,
E00046920,Birmingham,West Midlands,28.2296650717703,
E00045974,Birmingham,West Midlands,60.8527131782946,
E00047161,Birmingham,West Midlands,7.17703349282297,
E00045975,Birmingham,West Midlands,65.6779661016949,
E00046106,Birmingham,West Midlands,21.8518518518519,
E00047169,Birmingham,West Midlands,8.06451612903226,
E00045972,Birmingham,West Midlands,55.188679245283,
E00045973,Birmingham,West Midlands,62.7551020408163,
E00046187,Birmingham,West Midlands,18.3279742765273,
E00045155,Birmingham,West Midlands,20.4946996466431,
E00046186,Birmingham,West Midlands,24.6153846153846,
E00045970,Birmingham,West Midlands,22.3255813953488,
E00045971,Birmingham,West Midlands,65.1408450704225,
E00046107,Birmingham,West Midlands,8.61244019138756,
E00046927,Birmingham,West Midlands,28.7937743190661,
E00046104,Birmingham,West Midlands,18.7793427230047,
E00045156,Birmingham,West Midlands,15.5963302752294,
E00045152,Birmingham,West Midlands,19.1304347826087,
E00045157,Birmingham,West Midlands,15.0943396226415,
E00046185,Birmingham,West Midlands,9.36329588014981,
E00047916,Birmingham,West Midlands,37.7952755905512,
E00046924,Birmingham,West Midlands,31.6205533596838,
E00047997,Birmingham,West Midlands,5.97826086956522,
E00048106,Birmingham,West Midlands,14.17004048583,
E00046925,Birmingham,West Midlands,33.9483394833948,
E00048187,Birmingham,West Midlands,19.2982456140351,
E00046105,Birmingham,West Midlands,20.3921568627451,
E00046184,Birmingham,West Midlands,27.0992366412214,
E00045150,Birmingham,West Midlands,22.7272727272727,
E00047917,Birmingham,West Midlands,47.6868327402135,
E00047914,Birmingham,West Midlands,38.3620689655172,
E00047995,Birmingham,West Midlands,13.5531135531136,
E00045978,Birmingham,West Midlands,73.4082397003745,
E00045159,Birmingham,West Midlands,17.5510204081633,
E00047996,Birmingham,West Midlands,14.868804664723,
E00045158,Birmingham,West Midlands,26.6903914590747,
E00045151,Birmingham,West Midlands,17.4418604651163,
E00046102,Birmingham,West Midlands,18.3673469387755,
E00046103,Birmingham,West Midlands,22.093023255814,
E00046182,Birmingham,West Midlands,6.640625,
E00046923,Birmingham,West Midlands,30.0353356890459,
E00048107,Birmingham,West Midlands,18.7793427230047,
E00046183,Birmingham,West Midlands,11.2328767123288,
E00046188,Birmingham,West Midlands,24.7148288973384,
E00048184,Birmingham,West Midlands,24.2914979757085,
E00048186,Birmingham,West Midlands,12.1693121693122,
E00047915,Birmingham,West Midlands,43.1266846361186,
E00047994,Birmingham,West Midlands,8.40579710144928,
E00048105,Birmingham,West Midlands,14.027149321267,
E00046109,Birmingham,West Midlands,15.4150197628458,
E00046929,Birmingham,West Midlands,34.3396226415094,
E00046100,Birmingham,West Midlands,9.47867298578199,
E00046181,Birmingham,West Midlands,7.1969696969697,
E00047918,Birmingham,West Midlands,47.5935828877005,
E00048185,Birmingham,West Midlands,17.2549019607843,
E00047913,Birmingham,West Midlands,45.575221238938,
E00047992,Birmingham,West Midlands,10.6598984771574,
E00047999,Birmingham,West Midlands,8.88888888888889,
E00048183,Birmingham,West Midlands,15.9183673469388,
E00048102,Birmingham,West Midlands,18.3574879227053,
E00048104,Birmingham,West Midlands,11.7647058823529,
E00046928,Birmingham,West Midlands,26.5384615384615,
E00047993,Birmingham,West Midlands,12.3404255319149,
E00047998,Birmingham,West Midlands,8.66425992779783,
E00047912,Birmingham,West Midlands,31.1965811965812,
E00046101,Birmingham,West Midlands,11.5511551155116,
E00048182,Birmingham,West Midlands,20.3846153846154,
E00048103,Birmingham,West Midlands,18.6528497409326,
E00047919,Birmingham,West Midlands,30.5220883534137,
E00047911,Birmingham,West Midlands,39.7306397306397,
E00046180,Birmingham,West Midlands,11.3013698630137,
E00047990,Birmingham,West Midlands,16.4086687306502,
E00048189,Birmingham,West Midlands,13.9372822299652,
E00048181,Birmingham,West Midlands,26.8595041322314,
E00048100,Birmingham,West Midlands,12.5,
E00165817,Birmingham,West Midlands,30.03663003663,
E00048108,Birmingham,West Midlands,14.2276422764228,
E00165815,Birmingham,West Midlands,33.5463258785943,
E00048180,Birmingham,West Midlands,22.9571984435798,
E00048101,Birmingham,West Midlands,14.027149321267,
E00046876,Birmingham,West Midlands,26.5625,
E00048188,Birmingham,West Midlands,14.0845070422535,
E00046108,Birmingham,West Midlands,19.6382428940568,
E00046189,Birmingham,West Midlands,17.0909090909091,
E00046874,Birmingham,West Midlands,22.8658536585366,
E00048109,Birmingham,West Midlands,13.7795275590551,
E00046875,Birmingham,West Midlands,22.6950354609929,
E00047000,Birmingham,West Midlands,40.1662049861496,
E00046873,Birmingham,West Midlands,20.1277955271566,
E00046870,Birmingham,West Midlands,25.9649122807018,
E00046056,Birmingham,West Midlands,9.72762645914397,
E00046871,Birmingham,West Midlands,25.8064516129032,
E00048055,Birmingham,West Midlands,15.4109589041096,
E00046878,Birmingham,West Midlands,21.6,
E00048052,Birmingham,West Midlands,7.05394190871369,
E00046879,Birmingham,West Midlands,21.0970464135021,
E00046057,Birmingham,West Midlands,14.7239263803681,
E00047081,Birmingham,West Midlands,41.9178082191781,
E00047826,Birmingham,West Midlands,38.5906040268456,
E00047823,Birmingham,West Midlands,31.5573770491803,
E00048053,Birmingham,West Midlands,16.2995594713656,
E00047820,Birmingham,West Midlands,33.955223880597,
E00048056,Birmingham,West Midlands,12.7272727272727,
E00045896,Birmingham,West Midlands,30.2670623145401,
E00047827,Birmingham,West Midlands,37.3493975903614,
E00046053,Birmingham,West Midlands,14.4366197183099,
E00047087,Birmingham,West Midlands,30.6772908366534,
E00047006,Birmingham,West Midlands,23.3183856502242,
E00048050,Birmingham,West Midlands,13.3858267716535,
E00048057,Birmingham,West Midlands,14.7465437788018,
E00045817,Birmingham,West Midlands,17.9389312977099,
E00047824,Birmingham,West Midlands,36.1702127659575,
E00046050,Birmingham,West Midlands,53.6885245901639,
E00047821,Birmingham,West Midlands,35.3211009174312,
E00048051,Birmingham,West Midlands,10.7407407407407,
E00047001,Birmingham,West Midlands,27.9761904761905,
E00047085,Birmingham,West Midlands,23.25,
E00047004,Birmingham,West Midlands,30.3468208092486,
E00048054,Birmingham,West Midlands,11.890243902439,
E00047825,Birmingham,West Midlands,27.4853801169591,
E00047080,Birmingham,West Midlands,41.2060301507538,
E00046051,Birmingham,West Midlands,18.7096774193548,
E00047084,Birmingham,West Midlands,51.5923566878981,
E00047005,Birmingham,West Midlands,19.8630136986301,
E00047828,Birmingham,West Midlands,26.4462809917355,
E00046058,Birmingham,West Midlands,12.1621621621622,
E00045810,Birmingham,West Midlands,21.4788732394366,
E00045811,Birmingham,West Midlands,18.9759036144578,
E00047083,Birmingham,West Midlands,44.4976076555024,
E00045814,Birmingham,West Midlands,12.0481927710843,
E00047002,Birmingham,West Midlands,31.9148936170213,
E00047082,Birmingham,West Midlands,44.4852941176471,
E00045890,Birmingham,West Midlands,37.1929824561403,
E00047089,Birmingham,West Midlands,19.8067632850242,
E00045895,Birmingham,West Midlands,27.4678111587983,
E00047088,Birmingham,West Midlands,44.3514644351464,
E00047009,Birmingham,West Midlands,34.5454545454545,
E00047003,Birmingham,West Midlands,34.7578347578348,
E00045897,Birmingham,West Midlands,25.0950570342205,
E00048058,Birmingham,West Midlands,43.2098765432099,
E00045816,Birmingham,West Midlands,16.8421052631579,
E00045818,Birmingham,West Midlands,20.6235011990408,
E00045899,Birmingham,West Midlands,38.8535031847134,
E00045309,Birmingham,West Midlands,24.2574257425743,
E00045819,Birmingham,West Midlands,17.2727272727273,
E00047829,Birmingham,West Midlands,36.7816091954023,
E00045898,Birmingham,West Midlands,26.0135135135135,
E00046366,Birmingham,West Midlands,35.0404312668464,
E00045815,Birmingham,West Midlands,29.7368421052632,
E00046367,Birmingham,West Midlands,45.8904109589041,
E00046364,Birmingham,West Midlands,32.8888888888889,
E00047353,Birmingham,West Midlands,9.67741935483871,
E00047350,Birmingham,West Midlands,12.9963898916967,
E00045894,Birmingham,West Midlands,20,
E00047351,Birmingham,West Midlands,11.9047619047619,
E00046365,Birmingham,West Midlands,42.1768707482993,
E00046362,Birmingham,West Midlands,29.2134831460674,
E00045389,Birmingham,West Midlands,11.4285714285714,
E00048059,Birmingham,West Midlands,9.64467005076142,
E00045308,Birmingham,West Midlands,17.1641791044776,
E00046363,Birmingham,West Midlands,27.5862068965517,
E00046360,Birmingham,West Midlands,27.4468085106383,
E00045812,Birmingham,West Midlands,14.8550724637681,
E00046361,Birmingham,West Midlands,37.9166666666667,
E00045388,Birmingham,West Midlands,10.7142857142857,
E00047266,Birmingham,West Midlands,11.3122171945701,
E00045893,Birmingham,West Midlands,29.3375394321767,
E00047265,Birmingham,West Midlands,13.5416666666667,
E00047262,Birmingham,West Midlands,6,
E00047357,Birmingham,West Midlands,12.4,
E00047354,Birmingham,West Midlands,12.5560538116592,
E00047355,Birmingham,West Midlands,12.639405204461,
E00045813,Birmingham,West Midlands,22.2222222222222,
E00045256,Birmingham,West Midlands,8.36820083682008,
E00047263,Birmingham,West Midlands,15.8653846153846,
E00047260,Birmingham,West Midlands,16.5957446808511,
E00045892,Birmingham,West Midlands,30.3680981595092,
E00047261,Birmingham,West Midlands,8,
E00045257,Birmingham,West Midlands,16.9014084507042,
E00047268,Birmingham,West Midlands,10.8303249097473,
E00045891,Birmingham,West Midlands,31.8681318681319,
E00045254,Birmingham,West Midlands,15.1351351351351,
E00048200,Birmingham,West Midlands,18.5022026431718,
E00047269,Birmingham,West Midlands,20.5533596837945,
E00045253,Birmingham,West Midlands,23.3870967741935,
E00046285,Birmingham,West Midlands,14.3497757847534,
E00046284,Birmingham,West Midlands,15.2808988764045,
E00046205,Birmingham,West Midlands,20.3187250996016,
E00045250,Birmingham,West Midlands,12.8712871287129,
E00048201,Birmingham,West Midlands,7.72200772200772,
E00045251,Birmingham,West Midlands,14.6892655367232,
E00045258,Birmingham,West Midlands,17.8294573643411,
E00046289,Birmingham,West Midlands,12.7906976744186,
E00046283,Birmingham,West Midlands,14.7186147186147,
E00046202,Birmingham,West Midlands,12.9464285714286,
E00046287,Birmingham,West Midlands,13.4387351778656,
E00046206,Birmingham,West Midlands,14.2361111111111,
E00045259,Birmingham,West Midlands,10.2439024390244,
E00046208,Birmingham,West Midlands,9.02255639097744,
